season,week,celebrity_name,judge_score,fan_vote,fan_vote_scaled,comprehensive_score,rank,judge_weight,fan_weight,fan_vote_cv,total_uncertainty,placement,is_eliminated,elimination_probability
21,1,Andy Grammer,21.0,0.0779861048719027,2.3395831461570813,0.6595367006307369,5,0.3325457727250547,0.6674542272749453,0.01449712778853,0.2626268914297633,7,0,0.010226107248475074
21,1,Bindi Irwin,24.0,0.0811518295259055,2.434554885777165,0.9999999999996776,1,0.3325457727250547,0.6674542272749453,0.0196413795032425,0.1795812520865583,1,0,0.005180267518626552
21,1,Carlos PenaVega,23.0,0.0785773342938933,2.357320028816799,0.7590151696265323,3,0.3325457727250547,0.6674542272749453,0.0119852064632434,0.1945713016249972,4,0,0.008628004729584906
21,1,Chaka Khan,13.0,0.0752763307283303,2.258289921849909,0.2326821769320068,10,0.3325457727250547,0.6674542272749453,0.019048505146995,0.120063759602216,13,0,0.03352714650218687
21,1,Gary Busey,15.0,0.0753453764717853,2.260361294153559,0.2883385465079947,9,0.3325457727250547,0.6674542272749453,0.0175122099761515,0.2727156874267799,10,0,0.01743726861239318
21,1,Hayes Grier,21.0,0.0775548408576456,2.326645225729368,0.6233446569384462,7,0.3325457727250547,0.6674542272749453,0.0170011523336864,0.1669600620555793,8,0,0.009944713949145872
21,1,Kim Zolciak-Biermann,12.0,0.0728007698279202,2.184023094837606,0.0,13,0.3325457727250547,0.6674542272749453,0.0168864112924619,0.3182761868801706,11,0,0.13141063418773227
21,1,Nick Carter,24.0,0.0809923230909734,2.429769692729202,0.9866140840145282,2,0.3325457727250547,0.6674542272749453,0.0115392876500949,0.1877696126622689,2,0,0.004328278452212644
21,1,Paula Deen,15.0,0.0745097008672849,2.235291026018547,0.2182079374360588,11,0.3325457727250547,0.6674542272749453,0.0110391255414401,0.2120880439199317,9,0,0.028801069880767183
21,1,Tamar Braxton,23.0,0.0782833835479058,2.348501506437174,0.7343465724552927,4,0.3325457727250547,0.6674542272749453,0.0175981542486283,0.2018426583524969,5,0,0.012927731006957169
21,1,Victor Espinoza,15.0,0.0728695632332686,2.186086896998058,0.0805661891117998,12,0.3325457727250547,0.6674542272749453,0.0140818922544961,0.1618355480248194,12,0,0.12995994692114554
21,2,Alek Skarlatos,22.5,0.0769230769230769,2.307692307692307,,13,,,1.8041124150158799e-16,0.1253159200667559,3,0,0.27238252480439534
21,2,Alexa PenaVega,23.0,0.0769230769230769,2.307692307692307,,12,,,1.8041124150158799e-16,0.2236415875661064,6,0,0.09473747493618145
21,2,Andy Grammer,22.0,0.0769230769230769,2.307692307692307,,11,,,1.8041124150158799e-16,0.2481297636412335,7,0,0.06503960916022973
21,2,Bindi Irwin,24.0,0.0769230769230769,2.307692307692307,,10,,,1.8041124150158799e-16,0.159939872583316,1,0,0.1324853857464185
21,2,Carlos PenaVega,22.5,0.0769230769230769,2.307692307692307,,9,,,1.8041124150158799e-16,0.1825860951617539,4,0,0.09502268561298348
21,2,Chaka Khan,15.0,0.0769230769230769,2.307692307692307,,8,,,1.8041124150158799e-16,0.1010152544552212,13,1,0.6412172336666069
21,2,Gary Busey,16.5,0.0769230769230769,2.307692307692307,,7,,,1.8041124150158799e-16,0.2552034774506286,10,0,0.13037117602773188
21,2,Hayes Grier,22.5,0.0769230769230769,2.307692307692307,,6,,,1.8041124150158799e-16,0.1499589097218931,8,0,0.18958783910049792
21,2,Kim Zolciak-Biermann,18.5,0.0769230769230769,2.307692307692307,,5,,,1.8041124150158799e-16,0.3013897755877089,11,1,0.1514154164658309
21,2,Nick Carter,22.5,0.0769230769230769,2.307692307692307,,4,,,1.8041124150158799e-16,0.1762303250121742,2,0,0.20068919629589296
21,2,Paula Deen,18.5,0.0769230769230769,2.307692307692307,,3,,,1.8041124150158799e-16,0.2010489183784918,9,0,0.2584959471725303
21,2,Tamar Braxton,24.5,0.0769230769230769,2.307692307692307,,2,,,1.8041124150158799e-16,0.1842445041038688,5,0,0.23474318775729153
21,2,Victor Espinoza,18.5,0.0769230769230769,2.307692307692307,,1,,,1.8041124150158799e-16,0.1477536557703235,12,1,0.5275706913749054
21,3,Alek Skarlatos,33.0,0.0985451115959687,2.9563533478790607,0.6866979170422682,7,0.4997494864762439,0.500250513523756,0.0187520484697663,0.144067968536522,3,0,0.001131180988958233
21,3,Alexa PenaVega,36.0,0.1032684231751983,3.098052695255949,0.9830952835660002,2,0.4997494864762439,0.500250513523756,0.0187604755789774,0.2424020631450836,6,0,0.0
21,3,Andy Grammer,29.0,0.1025582042746318,3.076746128238954,0.7236200858249421,6,0.4997494864762439,0.500250513523756,0.020369532797024,0.2684992964382574,7,0,0.0027558479532163744
21,3,Bindi Irwin,32.0,0.102845598615673,3.08536795847019,0.8341119071244737,3,0.4997494864762439,0.500250513523756,0.0181078521489088,0.1780477247322247,1,0,0.0
21,3,Carlos PenaVega,31.0,0.1012814139284347,3.038442417853041,0.7357424588111131,5,0.4997494864762439,0.500250513523756,0.012016063371241,0.1946021585329947,4,0,0.0
21,3,Gary Busey,25.0,0.0944749145493524,2.834247436480572,0.2535930837155679,9,0.4997494864762439,0.500250513523756,0.0175693562152144,0.2727728336658428,10,0,0.01942653538877454
21,3,Hayes Grier,30.0,0.0995234005484591,2.985702016453773,0.6292498136776656,8,0.4997494864762439,0.500250513523756,0.0177562455977582,0.1677151553196511,8,0,0.003771508603441377
21,3,Nick Carter,36.0,0.1036717888894618,3.110153666683854,0.999999999999693,1,0.4997494864762439,0.500250513523756,0.0170959497377394,0.1933262747499134,2,0,0.0008266093667777581
21,3,Paula Deen,20.0,0.0923390056435654,2.770170169306962,0.0,10,0.4997494864762439,0.500250513523756,0.0144707925314748,0.2155197109099664,9,0,0.047777988616896305
21,3,Tamar Braxton,33.0,0.1014921387792542,3.044764163377626,0.8102053374654178,4,0.4997494864762439,0.500250513523756,0.0171412120196372,0.2013857161235058,5,0,0.0042997262773722626
21,4,Alek Skarlatos,24.0,0.1089341013676062,3.268023041028186,0.8949032053335765,6,0.3398415420675708,0.6601584579324291,0.0371252871573094,0.1624412072240651,3,0,0.0005567698487712665
21,4,Alexa PenaVega,21.0,0.1053047425736289,3.159142277208867,0.785775105944968,8,0.3398415420675708,0.6601584579324291,0.0302809971392052,0.2539225847053115,6,0,0.0042997262773722626
21,4,Andy Grammer,23.0,0.107428398822662,3.22285196467986,0.8562056231223153,7,0.3398415420675708,0.6601584579324291,0.0272180080141911,0.2753477716554244,7,0,0.009352313383925975
21,4,Bindi Irwin,28.0,0.1066828796205262,3.200486388615786,0.9847813529243434,2,0.3398415420675708,0.6601584579324291,0.0283447987121127,0.1882846712954285,1,0,0.006764896967724309
21,4,Carlos PenaVega,25.0,0.1115648617364348,3.346945852093044,0.9424271926193066,5,0.3398415420675708,0.6601584579324291,0.0224569040276222,0.205042999189376,4,0,0.013435229934391436
21,4,Gary Busey,16.0,0.0222803357704093,0.6684100731122791,0.0,10,0.3398415420675708,0.6601584579324291,0.0298119891083147,0.2850154665589431,10,1,0.9751683296130138
21,4,Hayes Grier,27.0,0.1070544976254346,3.211634928763038,0.960811895148868,4,0.3398415420675708,0.6601584579324291,0.0294383268504942,0.1793972365723871,8,0,0.0
21,4,Nick Carter,27.0,0.1084092029070005,3.252276087210015,0.9714399511632156,3,0.3398415420675708,0.6601584579324291,0.0300609053891125,0.2062912304012865,2,0,0.0
21,4,Paula Deen,18.0,0.1102913697173268,3.308741091519804,0.7442419162466759,9,0.3398415420675708,0.6601584579324291,0.0281349124863743,0.2291838308648659,9,0,0.008027626084163186
21,4,Tamar Braxton,27.0,0.1120496098589702,3.3614882957691057,0.9999999999996912,1,0.3398415420675708,0.6601584579324291,0.0245894328342677,0.2088339369381363,5,0,0.016591976907646022
21,5,Alek Skarlatos,29.0,0.1081071722530405,3.2432151675912158,0.230571129730034,6,0.3361339882593381,0.663866011740662,0.0161550698023671,0.1414709898691228,3,0,0.07207146480017058
21,5,Alexa PenaVega,40.0,0.1217920971774182,3.6537629153225457,0.9999999999996884,1,0.3361339882593381,0.663866011740662,0.0196462510030406,0.2432878385691468,6,0,0.01631452581032413
21,5,Andy Grammer,36.0,0.1119780727158845,3.359342181476535,0.5341326528714082,4,0.3361339882593381,0.663866011740662,0.0202067215572294,0.2683364851984627,7,0,0.003771508603441377
21,5,Bindi Irwin,37.0,0.1150445753883847,3.451337261651541,0.6741775604607343,3,0.3361339882593381,0.663866011740662,0.0185571318360232,0.178497004419339,1,0,0.0
21,5,Carlos PenaVega,39.0,0.1151745276968385,3.455235830905155,0.7233681839356957,2,0.3361339882593381,0.663866011740662,0.0157970899411873,0.1983831851029411,4,0,0.008771508603441378
21,5,Hayes Grier,30.0,0.1049944120083786,3.149832360251358,0.1329391745278705,8,0.3361339882593381,0.663866011740662,0.0171343110180209,0.1670932207399138,8,0,0.10974892736109995
21,5,Nick Carter,35.0,0.111677979667583,3.35033939002749,0.5004938926640904,5,0.3361339882593381,0.663866011740662,0.020621438258907,0.196851763271081,2,0,0.005926380971102811
21,5,Paula Deen,26.0,0.103836050057979,3.11508150173937,0.0,9,0.3361339882593381,0.663866011740662,0.0160949797323983,0.2171438981108899,9,0,0.16659427629836984
21,5,Tamar Braxton,29.0,0.1073951130344925,3.221853391034775,0.2031827496829238,7,0.3361339882593381,0.663866011740662,0.0145230951373178,0.1987675992411864,5,0,0.05421786190050449
21,6,Alek Skarlatos,30.0,0.1193929346688766,3.581788040066298,0.8103092578251089,7,0.2516302891323885,0.7483697108676115,0.030157616421534,0.1554735364882897,3,0,0.003771508603441377
21,6,Alexa PenaVega,30.0,0.1225541237413439,3.676623712240317,0.8348633566967725,6,0.2516302891323885,0.7483697108676115,0.0251650844402402,0.2488066720063464,6,0,0.021391538602754414
21,6,Andy Grammer,40.0,0.1235969686333509,3.707909059000527,0.984984127536354,3,0.2516302891323885,0.7483697108676115,0.0361648335718256,0.284294597213059,7,0,0.0
21,6,Bindi Irwin,40.0,0.1249623956654007,3.748871869962021,0.995589893144934,2,0.2516302891323885,0.7483697108676115,0.0372825065211313,0.1972223791044471,1,0,0.0
21,6,Carlos PenaVega,38.0,0.1242945598360856,3.728836795082568,0.9619984472373272,4,0.2516302891323885,0.7483697108676115,0.0326153708043736,0.2152014659661273,4,0,0.0
21,6,Hayes Grier,32.0,0.112587014898794,3.37761044696382,0.7858493408678462,8,0.2516302891323885,0.7483697108676115,0.0393972047088894,0.1893561144307823,8,0,0.0
21,6,Nick Carter,39.0,0.1210406586031408,3.631219758094224,0.9509262812213902,5,0.2516302891323885,0.7483697108676115,0.0365965534575338,0.2128268784697078,2,0,0.0
21,6,Paula Deen,24.0,0.0260411741790749,0.781235225372247,0.0,9,0.2516302891323885,0.7483697108676115,0.0304637357267491,0.2315126541052407,9,1,0.9898133511673152
21,6,Tamar Braxton,40.0,0.1255301697739322,3.765905093217966,0.9999999999996854,1,0.2516302891323885,0.7483697108676115,0.0302770122034515,0.2145215163073201,5,0,0.01643010872258128
21,7,Alek Skarlatos,26.5,0.1416912534991901,4.250737604975702,0.5097845089279923,7,0.3503913567698767,0.6496086432301234,0.0527396853055026,0.1780556053722583,3,0,0.0
21,7,Alexa PenaVega,27.5,0.1384178354190374,4.152535062571122,0.678906047705468,4,0.3503913567698767,0.6496086432301234,0.0558865288045083,0.2795281163706146,6,0,0.0
21,7,Andy Grammer,28.0,0.135673754223458,4.07021262670374,0.7560805338466167,2,0.3503913567698767,0.6496086432301234,0.0342342840992212,0.2823640477404546,7,0,0.0
21,7,Bindi Irwin,29.0,0.1436142497299534,4.308427491898602,0.999999999999597,1,0.3503913567698767,0.6496086432301234,0.0564110007406414,0.2163508733239572,1,0,0.0
21,7,Carlos PenaVega,28.0,0.1305687867522152,3.917063602566456,0.7220298892417775,3,0.3503913567698767,0.6496086432301234,0.0467731417319904,0.2293592368937441,4,0,0.0
21,7,Hayes Grier,28.0,0.0223200548817919,0.669601646453757,0.0,8,0.3503913567698767,0.6496086432301234,0.0455807510765996,0.1955396607984925,8,1,0.9912925619322134
21,7,Nick Carter,27.0,0.1516108183564518,4.548324550693554,0.6714267832726553,5,0.3503913567698767,0.6496086432301234,0.0463682909262396,0.2225986159384136,2,0,0.0
21,7,Tamar Braxton,27.0,0.1361032471379021,4.083097414137063,0.5679897292225307,6,0.3503913567698767,0.6496086432301234,0.063827438394269,0.2480719424981376,5,0,0.0
21,8,Alek Skarlatos,25.0,0.1669408098369922,5.008224295109766,0.5614267615344606,6,0.4889314571152432,0.5110685428847568,0.0260351476887867,0.1513510677555424,3,0,0.007550149427518908
21,8,Alexa PenaVega,26.9998,0.1577819085324692,4.733457255974076,0.6478521682616764,5,0.4889314571152432,0.5110685428847568,0.0377034742882305,0.2613450618543367,6,0,0.0
21,8,Andy Grammer,23.9998,0.0292955223455465,0.878865670366395,0.0,7,0.4889314571152432,0.5110685428847568,0.0377551578921216,0.285884921533355,7,1,0.9935035112602489
21,8,Bindi Irwin,28.0,0.1575677926703564,4.727033780110692,0.7069879478950329,4,0.4889314571152432,0.5110685428847568,0.0410831026231403,0.2010229752064561,1,0,0.001603982300884956
21,8,Carlos PenaVega,28.9998,0.1644965197632936,4.934895592898808,0.792124726997571,2,0.4889314571152432,0.5110685428847568,0.0411139058934567,0.2237000010552104,4,0,0.001603982300884956
21,8,Nick Carter,33.0,0.1557817088020488,4.673451264061464,0.9999999999996678,1,0.4889314571152432,0.5110685428847568,0.033075416314936,0.20930574132711,2,0,0.011682035672237037
21,8,Tamar Braxton,28.0,0.1681357380492931,5.044072141478793,0.745492275724233,3,0.4889314571152432,0.5110685428847568,0.0398302097293477,0.2240747138332163,5,0,0.001603982300884956
21,9,Alek Skarlatos,25.5,0.1666666666666666,4.999999999999998,,6,,,1.665334536937735e-16,0.1253159200667559,3,0,0.4166391648779395
21,9,Alexa PenaVega,30.0,0.1666666666666666,4.999999999999998,,5,,,1.665334536937735e-16,0.2236415875661064,6,1,0.7116740927129142
21,9,Bindi Irwin,30.0,0.1666666666666666,4.999999999999998,,4,,,1.665334536937735e-16,0.159939872583316,1,0,0.7017486761960745
21,9,Carlos PenaVega,27.0,0.1666666666666666,4.999999999999998,,3,,,1.665334536937735e-16,0.1825860951617539,4,0,0.7116123253885501
21,9,Nick Carter,27.5,0.1666666666666666,4.999999999999998,,2,,,1.665334536937735e-16,0.1762303250121742,2,0,0.628546477921656
21,9,Tamar Braxton,24.5,0.1666666666666666,4.999999999999998,,1,,,1.665334536937735e-16,0.1842445041038687,5,1,0.7348883776091573
21,10,Alek Skarlatos,28.5,0.2545821020300899,7.637463060902697,0.4834684159589482,3,0.5685184090405914,0.4314815909594086,0.0213578924324158,0.1466738124991715,3,0,0.3508739439563629
21,10,Bindi Irwin,31.5,0.2599611452303214,7.798834356909642,0.9999999999995636,1,0.5685184090405914,0.4314815909594086,0.0189079166408646,0.1788477892241805,1,0,0.17832332310228416
21,10,Carlos PenaVega,31.5,0.2425578434417469,7.276735303252408,0.564219196987971,2,0.5685184090405914,0.4314815909594086,0.0238161892180831,0.2064022843798368,4,0,0.19438784520256597
21,10,Nick Carter,27.0,0.2428989092978414,7.286967278935242,0.0,4,0.5685184090405914,0.4314815909594086,0.027388253012581,0.203618578024755,2,0,0.7259043610209203
21,11,Alek Skarlatos,27.9999,0.2528620865495126,7.585862596485377,0.3674590059443556,3,0.3435507667549975,0.6564492332450025,0.0265345025993084,0.1518504226660641,3,0,0.0
21,11,Bindi Irwin,30.0,0.2555063141316706,7.665189423950117,0.9999999999994038,1,0.3435507667549975,0.6564492332450025,0.025193015444061,0.1851328880273768,1,0,0.0
21,11,Carlos PenaVega,30.0,0.2526979481135845,7.580938443407534,0.8305422592277417,2,0.3435507667549975,0.6564492332450025,0.0202467156922011,0.2028328108539548,4,0,0.0
21,11,Nick Carter,30.0,0.2389336512052328,7.168009536156984,0.0,4,0.3435507667549975,0.6564492332450025,0.0261742180908781,0.2024045431030521,2,0,0.0
22,1,Antonio Brown,21.0,0.084951692282254,2.54855076846762,0.7634955033819921,4,0.4857426093285495,0.5142573906714504,0.0178548879261746,0.2107566637018653,5,0,0.00571073735944008
22,1,Doug Flutie,15.0,0.0800831004493859,2.402493013481577,0.235956298787026,11,0.4857426093285495,0.5142573906714504,0.0162728497642898,0.22095438593695,9,0,0.0033588738417676405
22,1,Geraldo Rivera,13.0,0.0773473236757811,2.3204197102734327,0.0,12,0.4857426093285495,0.5142573906714504,0.0223569867802935,0.0223569867802935,12,0,0.25745561699703406
22,1,Ginger Zee,23.0,0.0855401570238884,2.566204710716652,0.8834726327165849,2,0.4857426093285495,0.5142573906714504,0.0145348312653211,0.194983486761238,3,0,0.0
22,1,Jodie Sweetin,20.0,0.0851779017604456,2.555337052813368,0.7316166929086125,6,0.4857426093285495,0.5142573906714504,0.0175525319346288,0.2078899205601041,6,0,0.0
22,1,Kim Fields,20.0,0.0836025863001856,2.508077589005568,0.646531816567246,7,0.4857426093285495,0.5142573906714504,0.0177416175109358,0.206604252153686,8,0,0.004804383840958328
22,1,Marla Maples,21.0,0.0822311250817691,2.466933752453073,0.6165540623366332,9,0.4857426093285495,0.5142573906714504,0.0173384394791811,0.1816426840185798,10,0,0.0
22,1,Mischa Barton,16.0,0.0807602644772674,2.422807934318022,0.3166275098895539,10,0.4857426093285495,0.5142573906714504,0.0147513283295127,0.1082732812877951,11,0,0.008771508603441378
22,1,Nyle DiMarco,23.0,0.0850872680705808,2.552618042117424,0.8590114999716632,3,0.4857426093285495,0.5142573906714504,0.0176983719098168,0.1976400037730384,1,0,0.0
22,1,Paige VanZant,21.0,0.0827219378848751,2.481658136546253,0.6430635124832988,8,0.4857426093285495,0.5142573906714504,0.0185586074634004,0.1740350030317554,2,0,0.0
22,1,Von Miller,21.0,0.0847990242547666,2.543970727642998,0.7552497008314979,5,0.4857426093285495,0.5142573906714504,0.0171745752357887,0.2078568869633553,7,0,0.001692404381397019
22,1,Wanya Morris,23.0,0.0876976187388002,2.6309285621640064,0.9999999999997126,1,0.4857426093285495,0.5142573906714504,0.0189288978208282,0.1609334373827673,4,0,0.0037292087403567615
22,2,Antonio Brown,19.0,0.0837177302628107,2.511531907884321,0.767315988349186,10,0.3973207190654551,0.6026792809345449,0.0354727161916496,0.2283744919673404,5,0,0.0
22,2,Doug Flutie,20.0,0.0899653707223357,2.69896112167007,0.8549997573981124,5,0.3973207190654551,0.6026792809345449,0.0387151519728643,0.2433966881455245,9,0,0.0
22,2,Geraldo Rivera,13.0,0.0167332923092819,0.501998769278457,0.0,12,0.3973207190654551,0.6026792809345449,0.0318021842990573,0.0318021842990573,12,1,0.9824020753062267
22,2,Ginger Zee,21.0,0.0904616825252819,2.713850475758457,0.8956542567031531,3,0.3973207190654551,0.6026792809345449,0.0387368729125636,0.2191855284084806,3,0,0.001692404381397019
22,2,Jodie Sweetin,21.0,0.0840059401253243,2.5201782037597287,0.842864915517207,8,0.3973207190654551,0.6026792809345449,0.0306823486392741,0.2210197372647494,6,0,0.0
22,2,Kim Fields,19.0,0.0871261769081098,2.613785307243294,0.7951872449337067,9,0.3973207190654551,0.6026792809345449,0.034347762789311,0.2232103974320612,8,0,0.0
22,2,Marla Maples,20.0,0.0886906316177797,2.66071894853339,0.8445760704935797,7,0.3973207190654551,0.6026792809345449,0.0281522478039726,0.1924564923433713,10,0,0.0
22,2,Mischa Barton,15.0,0.0983119234148882,2.949357702446646,0.7402699640822384,11,0.3973207190654551,0.6026792809345449,0.0316476243275165,0.1251695772857989,11,0,0.008932545201668984
22,2,Nyle DiMarco,20.0,0.0937959948120013,2.813879844360039,0.8863232070490448,4,0.3973207190654551,0.6026792809345449,0.0323018571658225,0.2122434890290441,1,0,0.0
22,2,Paige VanZant,24.0,0.0881010947164526,2.6430328414935778,0.9861397646442592,2,0.3973207190654551,0.6026792809345449,0.0288411978754888,0.1843175934438438,2,0,0.007253698330467395
22,2,Von Miller,20.0,0.0892940645400578,2.678821936201734,0.8495104102555227,6,0.3973207190654551,0.6026792809345449,0.0313035194675785,0.2219858311951451,7,0,0.0
22,2,Wanya Morris,24.0,0.0897960980456754,2.693882941370262,0.9999999999997228,1,0.3973207190654551,0.6026792809345449,0.0399802540510228,0.1819847936129619,4,0,0.0005567698487712665
22,3,Antonio Brown,20.0,0.0942295926025598,2.826887778076794,0.7162945920292995,10,0.3690367357703238,0.6309632642296761,0.041267188434794,0.2341689642104847,5,0,0.0
22,3,Doug Flutie,20.0,0.1022300368411085,3.066901105233255,0.7767594561763091,8,0.3690367357703238,0.6309632642296761,0.0339418376920617,0.2386233738647219,9,0,0.0
22,3,Ginger Zee,21.0,0.0966592331505384,2.899776994516152,0.7897407991103346,7,0.3690367357703238,0.6309632642296761,0.0462646392678087,0.2267132947637257,3,0,0.0
22,3,Jodie Sweetin,23.0,0.0991334361784931,2.974003085354793,0.9186075365647394,3,0.3690367357703238,0.6309632642296761,0.0298264199861085,0.2201638086115838,6,0,0.0005567698487712665
22,3,Kim Fields,22.0,0.1001292655916524,3.003877967749572,0.8710499638725164,5,0.3690367357703238,0.6309632642296761,0.0554277868812243,0.2442904215239745,8,0,0.0
22,3,Marla Maples,21.0,0.1018009630646171,3.054028891938513,0.8286003913361509,6,0.3690367357703238,0.6309632642296761,0.0353100327452811,0.1996142772846798,10,0,0.0
22,3,Mischa Barton,18.0,0.0140295257858386,0.420885773575158,0.0,11,0.3690367357703238,0.6309632642296761,0.0283313705891771,0.1218533235474595,11,1,1.0
22,3,Nyle DiMarco,25.0,0.0906029378731523,2.718088136194569,0.9643041710528576,2,0.3690367357703238,0.6309632642296761,0.0480437947834097,0.2279854266466313,1,0,0.0
22,3,Paige VanZant,23.0,0.0979443829661683,2.9383314889850487,0.9096210429647508,4,0.3690367357703238,0.6309632642296761,0.0433012214913514,0.1987776170597064,2,0,0.0005567698487712665
22,3,Von Miller,20.0,0.1006261356131389,3.018784068394168,0.7646376705650647,9,0.3690367357703238,0.6309632642296761,0.0408097957990144,0.231492107526581,7,0,0.0
22,3,Wanya Morris,24.0,0.1026144903327319,3.078434709981957,0.9999999999997058,1,0.3690367357703238,0.6309632642296761,0.0411207583956394,0.1831252979575785,4,0,0.0005567698487712665
22,4,Antonio Brown,35.0,0.103622756297624,3.10868268892872,0.8759459503790875,5,0.3242172572294415,0.6757827427705585,0.0393684911157919,0.2322702668914827,5,0,0.0
22,4,Doug Flutie,24.0,0.1175975543455954,3.5279266303678622,0.6893751910487327,9,0.3242172572294415,0.6757827427705585,0.0264746009620675,0.2311561371347277,9,0,0.004856496126143529
22,4,Ginger Zee,36.0,0.1027904456066393,3.083713368199179,0.8963887625243049,4,0.3242172572294415,0.6757827427705585,0.0395745787426988,0.2200232342386157,3,0,0.0
22,4,Jodie Sweetin,27.0,0.107927025027746,3.23781075083238,0.6936942198199425,8,0.3242172572294415,0.6757827427705585,0.0422274894282868,0.2325648780537621,6,0,0.0
22,4,Kim Fields,32.0,0.107926074970702,3.23778224912106,0.8289730773477411,7,0.3242172572294415,0.6757827427705585,0.0533571952113013,0.2422198298540515,8,0,0.0
22,4,Marla Maples,28.0,0.0172335553656568,0.517006660969704,0.0,10,0.3242172572294415,0.6757827427705585,0.0464305919968505,0.2107348365362492,10,1,0.9991130774446875
22,4,Nyle DiMarco,34.0,0.1013592965347221,3.040778896041663,0.8309006920947665,6,0.3242172572294415,0.6757827427705585,0.0462891786629612,0.2262308105261828,1,0,0.0
22,4,Paige VanZant,36.0,0.1050254783661742,3.150764350985226,0.914150826574162,2,0.3242172572294415,0.6757827427705585,0.0452003934260875,0.2006767889944425,2,0,0.0
22,4,Von Miller,32.0,0.1172851109517239,3.518553328551717,0.9033504196174004,3,0.3242172572294415,0.6757827427705585,0.0455813301624019,0.2362636418899685,7,0,0.0
22,4,Wanya Morris,35.0,0.119232702533416,3.57698107600248,0.9999999999996672,1,0.3242172572294415,0.6757827427705585,0.053831928712885,0.1958364682748241,4,0,0.0
22,5,Antonio Brown,26.0,0.1093328647613653,3.279985942840959,0.0,9,0.5805118419962297,0.4194881580037702,0.0161040953087909,0.2090058710844816,5,0,0.11004368180029951
22,5,Doug Flutie,28.0,0.1082565876790645,3.247697630371935,0.0749278022980414,8,0.5805118419962297,0.4194881580037702,0.0194739881630976,0.2241555243357578,9,0,0.021541562424658482
22,5,Ginger Zee,32.0,0.1091949233755297,3.2758477012658918,0.3663701431354471,4,0.5805118419962297,0.4194881580037702,0.0192158190165874,0.1996644745125043,3,0,0.07793082357296738
22,5,Jodie Sweetin,35.0,0.115821964748889,3.4746589424666703,0.8562845182084955,2,0.5805118419962297,0.4194881580037702,0.017193911709154,0.2075313003346293,6,0,0.0470610401698306
22,5,Kim Fields,28.0,0.1091034686972182,3.273104060916546,0.1137215234381811,7,0.5805118419962297,0.4194881580037702,0.0167491970964128,0.205611831739163,8,0,0.056724376516994
22,5,Nyle DiMarco,37.0,0.1162473476861339,3.487420430584017,0.9999999999996432,1,0.5805118419962297,0.4194881580037702,0.0140532429012116,0.1939948747644332,1,0,0.03201293438684976
22,5,Paige VanZant,31.0,0.1149913250381171,3.449739751143513,0.5697754890728993,3,0.5805118419962297,0.4194881580037702,0.0157336909159067,0.1712100864842617,2,0,0.03599408522164964
22,5,Von Miller,29.0,0.1084881705454152,3.254645116362456,0.1476509157780836,6,0.5805118419962297,0.4194881580037702,0.0174418102222921,0.2081241219498587,7,0,0.09715449736624725
22,5,Wanya Morris,30.0,0.1085633474682675,3.256900424048025,0.2132094235736527,5,0.5805118419962297,0.4194881580037702,0.015327723590182,0.1573322631521211,4,0,0.07707186691173805
22,6,Antonio Brown,27.0,0.126861092150881,3.8058327645264303,0.9547260557905234,3,0.3595575131506091,0.6404424868493909,0.0358452476147542,0.228747023390445,5,0,0.0
22,6,Doug Flutie,21.0,0.020648678886486,0.6194603665945799,0.0,9,0.3595575131506091,0.6404424868493909,0.0292105309984481,0.2338920671711083,9,1,0.9958028506544977
22,6,Ginger Zee,24.0,0.1224613634222426,3.673840902667278,0.780785025804474,7,0.3595575131506091,0.6404424868493909,0.0483071105757273,0.2287557660716442,3,0,0.0005567698487712665
22,6,Jodie Sweetin,25.0,0.1225223407281937,3.675670221845811,0.8300090464414129,5,0.3595575131506091,0.6404424868493909,0.0345650274358987,0.224902416061374,6,0,0.0
22,6,Kim Fields,24.0,0.1236117366044814,3.708352098134442,0.7879513934894297,6,0.3595575131506091,0.6404424868493909,0.0451011593730934,0.2339637940158436,8,0,0.0005567698487712665
22,6,Nyle DiMarco,25.0,0.1232540825750036,3.697622477250108,0.8345675073006124,4,0.3595575131506091,0.6404424868493909,0.0290814856540203,0.2090231175172419,1,0,0.0
22,6,Paige VanZant,28.0,0.1248256602209409,3.7447698066282262,0.990890280150488,2,0.3595575131506091,0.6404424868493909,0.027623490330027,0.183099885898382,2,0,0.006764896967724309
22,6,Von Miller,24.0,0.1173677112920078,3.5210313387602343,0.7490535976139453,8,0.3595575131506091,0.6404424868493909,0.0485410556168835,0.2392233673444501,7,0,0.0005567698487712665
22,6,Wanya Morris,29.0,0.1184473341197628,3.553420023592884,0.9999999999996876,1,0.3595575131506091,0.6404424868493909,0.0395486865910508,0.1815532261529899,4,0,0.0
22,7,Antonio Brown,26.0,0.125,3.75,,8,,,0.0,0.1929017757756908,5,0,0.17982378053735698
22,7,Ginger Zee,27.5,0.125,3.75,,7,,,0.0,0.180448655495917,3,0,0.2094171144184759
22,7,Jodie Sweetin,25.5,0.125,3.75,,6,,,0.0,0.1903373886254753,6,0,0.3887291337268324
22,7,Kim Fields,26.0,0.125,3.75,,5,,,0.0,0.1888626346427502,8,1,0.6728459165635893
22,7,Nyle DiMarco,28.0,0.125,3.75,,4,,,0.0,0.1799416318632216,1,0,0.543411491317478
